reportId,peaceWatcherId,time,latitude,longitude,heardWords,citizenId,score
936924,160868,2022-01-22 00:38:50,1.1286331265235763,1.7841699409190197,amazing|wonderful|house|great|super|food|table|vegetables|bed,705148,1
285822,248367,2022-04-16 11:26:10,1.1293574693510884,0.6440525436096278,bed|music|great|cat|bastard|table|piss|wonderful,76684,16
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,771070,14
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,487586,4
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,27445,39
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,117988,39
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,308381,2
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,194641,49
964382,806025,2022-01-15 04:31:46,0.2352217995449304,1.7981713075855887,dog|super|home|bed|fantastic|fantastic|keyboard,329453,16
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,517947,69
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,150163,100
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,167006,100
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,194642,70
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,889974,67
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,385055,88
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,17405,81
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,3052,72
734616,960636,2022-05-07 03:29:41,0.30081224656894257,0.6091676976362658,dummy|kill|dummy|keyboard|shit|dummy|cat,792370,79
1401,296719,2022-02-01 15:34:06,1.3949771543550387,0.2755503785916822,bed,384902,56
1401,296719,2022-02-01 15:34:06,1.3949771543550387,0.2755503785916822,bed,280758,1
1401,296719,2022-02-01 15:34:06,1.3949771543550387,0.2755503785916822,bed,451381,46
1401,296719,2022-02-01 15:34:06,1.3949771543550387,0.2755503785916822,bed,602402,34
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,309999,11
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,680199,34
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,986700,77
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,277993,35
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,98604,27
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,844088,11
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,54251,8
888170,670256,2022-03-13 22:26:23,0.5323216000575501,1.5980114939433052,house|door|door|keyboard|nigga|window|nigga,101627,57
341597,829093,2022-05-09 03:17:13,0.7604907422165487,1.1981478137314654,mouse|piss|kill|arse|motherfucker|arse|hello|mouse|house,990238,59
341597,829093,2022-05-09 03:17:13,0.7604907422165487,1.1981478137314654,mouse|piss|kill|arse|motherfucker|arse|hello|mouse|house,176793,99
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,705745,91
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,935353,85
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,625365,88
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,980919,62
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,158338,67
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,286689,71
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,907560,78
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,212370,63
944548,191078,2022-01-22 02:26:22,0.336617914836877,0.8355387508241313,nigga|computer|nice|food|hell|damn|nigga|street|shit|kill,972613,62
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,580390,5
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,158170,69
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,126871,15
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,707640,12
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,287770,64
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,682723,76
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,68854,78
294256,868454,2022-01-08 06:12:14,0.08466007323709968,1.1323628154051313,car|nigga|music|mouse|street|keyboard|chair,189622,25
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,250512,3
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,668787,18
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,78492,47
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,91099,4
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,493616,27
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,997222,50
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,32180,53
989274,767527,2022-02-21 11:08:25,0.7275824360551488,0.19296555289994632,music|beautiful|perfect|wonderful|amazing|nice|nice,717022,33
227423,840542,2022-01-23 16:40:16,0.5180151364376204,0.9276297793805304,home|super|fantastic|best|music|cat|cat|perfect|amazing,917396,29
606366,582912,2022-06-06 16:17:01,1.5649153930179498,1.284298293670369,bed|school|excellent,923121,5
92127,929396,2022-02-01 22:12:15,1.9349783808968624,1.9356984642415749,bastard|great|excellent|perfect|home,27363,40
92127,929396,2022-02-01 22:12:15,1.9349783808968624,1.9356984642415749,bastard|great|excellent|perfect|home,204650,36
92127,929396,2022-02-01 22:12:15,1.9349783808968624,1.9356984642415749,bastard|great|excellent|perfect|home,698707,47
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,288820,64
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,553842,15
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,770905,39
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,865571,34
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,563068,44
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,986427,50
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,164719,23
9981,559471,2022-03-04 22:40:47,0.08656297364004817,1.1140325373529594,vegetables|keyboard|door|door,930670,65
316131,173711,2022-01-02 23:18:30,0.5474788183773318,0.915589181247803,perfect|amazing|keyboard|wonderful,975364,16
316131,173711,2022-01-02 23:18:30,0.5474788183773318,0.915589181247803,perfect|amazing|keyboard|wonderful,610571,20
316131,173711,2022-01-02 23:18:30,0.5474788183773318,0.915589181247803,perfect|amazing|keyboard|wonderful,737733,4
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,343400,72
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,4655,80
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,137549,12
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,724989,75
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,876215,50
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,919244,33
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,797143,2
773288,35380,2022-05-02 22:06:49,0.22601127638144103,0.01109300203306951,home|chair|world|hello|tree|desk|wonderful|hello|bastard|desk,850917,68
359812,89493,2022-03-05 14:20:02,1.116471615608538,1.3060362903242375,excellent|table|excellent|hell|super,315043,55
875725,167384,2022-02-20 16:56:17,1.5248793585416751,1.6699780719847168,vegetables|door|bastard|car|home|table,330381,40
875725,167384,2022-02-20 16:56:17,1.5248793585416751,1.6699780719847168,vegetables|door|bastard|car|home|table,12722,33
922511,556267,2022-05-11 18:36:09,0.6214916308710916,0.6416996539667217,keyboard|bed,697276,33
922511,556267,2022-05-11 18:36:09,0.6214916308710916,0.6416996539667217,keyboard|bed,194447,59
922511,556267,2022-05-11 18:36:09,0.6214916308710916,0.6416996539667217,keyboard|bed,235104,7
922511,556267,2022-05-11 18:36:09,0.6214916308710916,0.6416996539667217,keyboard|bed,317590,14
922511,556267,2022-05-11 18:36:09,0.6214916308710916,0.6416996539667217,keyboard|bed,694703,21
771240,817807,2022-01-29 10:56:45,1.8821907560120927,0.30848858292627757,awesome|bastard,178893,23
771240,817807,2022-01-29 10:56:45,1.8821907560120927,0.30848858292627757,awesome|bastard,848090,76
771240,817807,2022-01-29 10:56:45,1.8821907560120927,0.30848858292627757,awesome|bastard,989606,48
771240,817807,2022-01-29 10:56:45,1.8821907560120927,0.30848858292627757,awesome|bastard,868291,48
143977,584928,2022-04-14 09:19:24,0.5313261855684465,1.1111531791732256,hell|hell,589301,91
143977,584928,2022-04-14 09:19:24,0.5313261855684465,1.1111531791732256,hell|hell,249326,62
143977,584928,2022-04-14 09:19:24,0.5313261855684465,1.1111531791732256,hell|hell,983657,58
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,602817,58
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,379094,20
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,732566,13
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,376300,21
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,195232,14
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,949823,11
755581,871635,2022-04-08 06:03:21,1.4382499984178356,1.5225200175779212,desk|best|excellent|wonderful|desk|food|vegetables|car|food,243437,43
953901,263188,2022-02-16 10:14:26,0.9833305044328755,1.1695315083277011,vegetables|keyboard|fuck|mouse|hello|best|awesome|house|wonderful,200560,63
953901,263188,2022-02-16 10:14:26,0.9833305044328755,1.1695315083277011,vegetables|keyboard|fuck|mouse|hello|best|awesome|house|wonderful,282656,20
953901,263188,2022-02-16 10:14:26,0.9833305044328755,1.1695315083277011,vegetables|keyboard|fuck|mouse|hello|best|awesome|house|wonderful,94159,59
953901,263188,2022-02-16 10:14:26,0.9833305044328755,1.1695315083277011,vegetables|keyboard|fuck|mouse|hello|best|awesome|house|wonderful,400066,75
953901,263188,2022-02-16 10:14:26,0.9833305044328755,1.1695315083277011,vegetables|keyboard|fuck|mouse|hello|best|awesome|house|wonderful,236914,8
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,139248,34
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,310029,63
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,546320,49
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,102777,55
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,681079,64
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,95648,30
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,361196,62
409318,483529,2022-04-06 08:25:49,0.10512278880408354,1.5457270181445388,home|cat,419568,13
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,171218,67
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,969317,75
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,461100,54
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,895033,59
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,289650,64
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,509760,60
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,558421,53
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,890362,91
118641,279105,2022-02-04 07:41:12,0.2222155963013042,0.7518237038498048,idiot|vegetables|cunt,296963,95
198215,210035,2022-06-05 20:05:26,1.1092439092676414,0.3077112355041718,bugger|nigga|desk|motherfucker|chair,185395,67
198215,210035,2022-06-05 20:05:26,1.1092439092676414,0.3077112355041718,bugger|nigga|desk|motherfucker|chair,957653,60
198215,210035,2022-06-05 20:05:26,1.1092439092676414,0.3077112355041718,bugger|nigga|desk|motherfucker|chair,183783,59
198215,210035,2022-06-05 20:05:26,1.1092439092676414,0.3077112355041718,bugger|nigga|desk|motherfucker|chair,804568,94
208345,803481,2022-03-29 01:11:25,1.8599577658176958,0.34264577266345,house|wonderful|perfect|hell|table|best|desk|food,362049,36
208345,803481,2022-03-29 01:11:25,1.8599577658176958,0.34264577266345,house|wonderful|perfect|hell|table|best|desk|food,440783,13
208345,803481,2022-03-29 01:11:25,1.8599577658176958,0.34264577266345,house|wonderful|perfect|hell|table|best|desk|food,182979,37
208345,803481,2022-03-29 01:11:25,1.8599577658176958,0.34264577266345,house|wonderful|perfect|hell|table|best|desk|food,140086,5
901227,871326,2022-01-03 14:34:33,0.20448425773246992,1.6868286005952495,food|mouse|world|hell|fuck|fuck|window|bed|table|window,889134,27
901227,871326,2022-01-03 14:34:33,0.20448425773246992,1.6868286005952495,food|mouse|world|hell|fuck|fuck|window|bed|table|window,187604,19
406323,880204,2022-06-08 07:02:50,0.9794475623577531,0.15855308044145902,damn|computer|chair|hell|kill|bugger|mouse|vegetables|table|vegetables,285910,65
406323,880204,2022-06-08 07:02:50,0.9794475623577531,0.15855308044145902,damn|computer|chair|hell|kill|bugger|mouse|vegetables|table|vegetables,501226,90
406323,880204,2022-06-08 07:02:50,0.9794475623577531,0.15855308044145902,damn|computer|chair|hell|kill|bugger|mouse|vegetables|table|vegetables,307733,70
406323,880204,2022-06-08 07:02:50,0.9794475623577531,0.15855308044145902,damn|computer|chair|hell|kill|bugger|mouse|vegetables|table|vegetables,836590,97
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,610212,65
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,754920,94
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,828919,58
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,152746,68
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,552425,66
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,616990,67
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,303128,98
605230,875753,2022-01-27 02:13:14,0.36669497240541493,0.29503817492945555,piss|computer|keyboard|super|motherfucker|bugger,468949,93
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,90256,54
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,690077,18
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,327354,49
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,440759,58
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,737801,31
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,828054,35
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,829377,27
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,835508,17
832233,310412,2022-02-13 07:39:24,1.6822499135261002,0.2101486481289614,door|great|music,915186,4
821051,722062,2022-02-20 04:44:27,0.7405667451577955,0.047776143529193904,table|awesome|desk|best|wonderful|dog|house|fantastic|amazing,608919,35
821051,722062,2022-02-20 04:44:27,0.7405667451577955,0.047776143529193904,table|awesome|desk|best|wonderful|dog|house|fantastic|amazing,257459,23
821051,722062,2022-02-20 04:44:27,0.7405667451577955,0.047776143529193904,table|awesome|desk|best|wonderful|dog|house|fantastic|amazing,303004,50
821051,722062,2022-02-20 04:44:27,0.7405667451577955,0.047776143529193904,table|awesome|desk|best|wonderful|dog|house|fantastic|amazing,915629,26
821051,722062,2022-02-20 04:44:27,0.7405667451577955,0.047776143529193904,table|awesome|desk|best|wonderful|dog|house|fantastic|amazing,422969,16
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,983947,62
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,297403,95
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,930872,99
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,277363,65
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,991626,73
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,525990,58
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,57894,63
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,757003,52
474904,621277,2022-02-20 17:23:46,0.8525523905559981,1.0324225713812947,dummy|ass|vegetables,309437,77
663654,236682,2022-04-21 16:49:04,1.6862523998995127,0.17576108001173174,perfect|good|super,503032,41
663654,236682,2022-04-21 16:49:04,1.6862523998995127,0.17576108001173174,perfect|good|super,683247,34
663654,236682,2022-04-21 16:49:04,1.6862523998995127,0.17576108001173174,perfect|good|super,178560,8
663654,236682,2022-04-21 16:49:04,1.6862523998995127,0.17576108001173174,perfect|good|super,454933,43
663654,236682,2022-04-21 16:49:04,1.6862523998995127,0.17576108001173174,perfect|good|super,113803,19
312476,540015,2022-04-21 14:45:48,0.5162070182106151,0.21871995478276607,bed|road|bed|desk|door|good,278127,49
312476,540015,2022-04-21 14:45:48,0.5162070182106151,0.21871995478276607,bed|road|bed|desk|door|good,419230,51
312476,540015,2022-04-21 14:45:48,0.5162070182106151,0.21871995478276607,bed|road|bed|desk|door|good,513670,54
312476,540015,2022-04-21 14:45:48,0.5162070182106151,0.21871995478276607,bed|road|bed|desk|door|good,419487,1
312476,540015,2022-04-21 14:45:48,0.5162070182106151,0.21871995478276607,bed|road|bed|desk|door|good,326961,7
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,591353,70
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,409816,86
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,803054,91
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,423600,99
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,94367,64
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,554690,98
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,781079,81
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,273595,84
408305,454471,2022-01-14 18:05:34,0.75604240957106,0.25143712982932276,keyboard|bitch|shit|fuck|house|shit,474061,84
25419,960721,2022-05-17 05:54:36,0.7712383604506876,0.9986164656050425,super|beautiful|hell|super|desk|road|wonderful|dog,236266,60
25419,960721,2022-05-17 05:54:36,0.7712383604506876,0.9986164656050425,super|beautiful|hell|super|desk|road|wonderful|dog,252706,35
25419,960721,2022-05-17 05:54:36,0.7712383604506876,0.9986164656050425,super|beautiful|hell|super|desk|road|wonderful|dog,555054,19
25419,960721,2022-05-17 05:54:36,0.7712383604506876,0.9986164656050425,super|beautiful|hell|super|desk|road|wonderful|dog,20582,29
25419,960721,2022-05-17 05:54:36,0.7712383604506876,0.9986164656050425,super|beautiful|hell|super|desk|road|wonderful|dog,586015,29
625215,868229,2022-01-06 10:52:43,0.6986601877733702,0.8533270956397323,bastard|flower,579470,44
625215,868229,2022-01-06 10:52:43,0.6986601877733702,0.8533270956397323,bastard|flower,229396,45
625215,868229,2022-01-06 10:52:43,0.6986601877733702,0.8533270956397323,bastard|flower,684759,50
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,791962,22
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,955130,56
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,407130,36
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,107192,1
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,88496,47
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,898326,39
809112,785103,2022-05-25 03:31:26,0.8966358424587964,1.2033709222585096,car|fantastic|food|perfect|keyboard|super|good,841523,29
